,Covid Deaths Start Date,Covid Deaths End Date,State,County name,Deaths from All Causes,Population 2023,Death Per 100k
2695,01/01/2020,06/24/2023,Texas,Washington County,1216,37007,3285.864836382306
2696,01/01/2020,06/24/2023,Texas,Webb County,6856,269148,2547.2973977142688
2697,01/01/2020,06/24/2023,Texas,Wharton County,1166,41739,2793.5503965116554
2698,01/01/2020,06/24/2023,Texas,Wheeler County,207,4804,4308.909242298085
2699,01/01/2020,06/24/2023,Texas,Wichita County,6824,130180,5241.972653249347
2700,01/01/2020,06/24/2023,Texas,Wilbarger County,565,12522,4512.058776553266
2701,01/01/2020,06/24/2023,Texas,Willacy County,297,20037,1482.2578230273994
2702,01/01/2020,06/24/2023,Texas,Williamson County,14343,697191,2057.255472316768
2703,01/01/2020,06/24/2023,Texas,Wilson County,1389,54183,2563.534688001772
2704,01/01/2020,06/24/2023,Texas,Winkler County,185,7414,2495.2792015106556
2705,01/01/2020,06/24/2023,Texas,Wise County,2565,78097,3284.3771207600807
2706,01/01/2020,06/24/2023,Texas,Wood County,1779,47921,3712.359925711066
2707,01/01/2020,06/24/2023,Texas,Yoakum County,248,7468,3320.835565077665
2708,01/01/2020,06/24/2023,Texas,Young County,910,18124,5020.966674023394
2709,01/01/2020,06/24/2023,Texas,Zapata County,175,13736,1274.0244612696563
2710,01/01/2020,06/24/2023,Texas,Zavala County,169,9312,1814.8625429553267
2711,01/01/2020,06/24/2023,Utah,Beaver County,218,7233,3013.963777132587
2712,01/01/2020,06/24/2023,Utah,Box Elder County,1347,62684,2148.8737157807413
2713,01/01/2020,06/24/2023,Utah,Cache County,2275,142393,1597.690897726714
2714,01/01/2020,06/24/2023,Utah,Carbon County,890,20609,4318.501625503421
2715,01/01/2020,06/24/2023,Utah,Davis County,6969,373207,1867.3283191365651
2716,01/01/2020,06/24/2023,Utah,Duchesne County,499,20477,2436.880402402696
2717,01/01/2020,06/24/2023,Utah,Emery County,278,10144,2740.5362776025236
2718,01/01/2020,06/24/2023,Utah,Garfield County,178,5314,3349.6424538953706
2719,01/01/2020,06/24/2023,Utah,Grand County,289,9706,2977.5396661858645
2720,01/01/2020,06/24/2023,Utah,Iron County,1293,64211,2013.67366962047
2721,01/01/2020,06/24/2023,Utah,Juab County,310,13023,2380.4039007909087
2722,01/01/2020,06/24/2023,Utah,Kane County,305,8425,3620.178041543027
2723,01/01/2020,06/24/2023,Utah,Millard County,359,13437,2671.7273200863287
2724,01/01/2020,06/24/2023,Utah,Morgan County,203,13000,1561.5384615384617
2725,01/01/2020,06/24/2023,Utah,Piute County,38,1550,2451.6129032258063
2726,01/01/2020,06/24/2023,Utah,Salt Lake County,31051,1185813,2618.541034716266
2727,01/01/2020,06/24/2023,Utah,San Juan County,351,14358,2444.630171333055
2728,01/01/2020,06/24/2023,Utah,Sanpete County,683,30277,2255.8377646398253
2729,01/01/2020,06/24/2023,Utah,Sevier County,666,22344,2980.665950590763
2730,01/01/2020,06/24/2023,Utah,Summit County,481,42759,1124.9093758039241
2731,01/01/2020,06/24/2023,Utah,Tooele County,1409,82051,1717.2246529597444
2732,01/01/2020,06/24/2023,Utah,Uintah County,848,37747,2246.5361485680983
2733,01/01/2020,06/24/2023,Utah,Utah County,11571,719174,1608.929132588219
2734,01/01/2020,06/24/2023,Utah,Wasatch County,621,37144,1671.8716347189318
2735,01/01/2020,06/24/2023,Utah,Washington County,7038,202452,3476.379586272302
2736,01/01/2020,06/24/2023,Utah,Weber County,7924,271926,2914.028081169142
2737,01/01/2020,06/24/2023,Virginia,Accomack County,1618,33239,4867.775805529649
2738,01/01/2020,06/24/2023,Virginia,Albemarle County,3848,115676,3326.532729347488
2739,01/01/2020,06/24/2023,Virginia,Alleghany County,936,14595,6413.155190133607
2740,01/01/2020,06/24/2023,Virginia,Amelia County,510,13480,3783.3827893175076
2741,01/01/2020,06/24/2023,Virginia,Amherst County,794,31396,2528.9845840234425
2742,01/01/2020,06/24/2023,Virginia,Appomattox County,411,16864,2437.144212523719
2743,01/01/2020,06/24/2023,Virginia,Arlington County,5109,234162,2181.822840597535
2744,01/01/2020,06/24/2023,Virginia,Augusta County,3707,78247,4737.56182345649
2745,01/01/2020,06/24/2023,Virginia,Bath County,234,4051,5776.351518143668
2746,01/01/2020,06/24/2023,Virginia,Bedford County,2309,81525,2832.260042931616
2747,01/01/2020,06/24/2023,Virginia,Bland County,225,6179,3641.365916815019
2748,01/01/2020,06/24/2023,Virginia,Botetourt County,971,34125,2845.4212454212457
2749,01/01/2020,06/24/2023,Virginia,Brunswick County,467,15749,2965.2676360403834
2750,01/01/2020,06/24/2023,Virginia,Buchanan County,856,19087,4484.727825221355
2751,01/01/2020,06/24/2023,Virginia,Buckingham County,403,16978,2373.6600306278715
2752,01/01/2020,06/24/2023,Virginia,Campbell County,1439,55270,2603.5824136059346
2753,01/01/2020,06/24/2023,Virginia,Caroline County,729,32640,2233.4558823529414
2754,01/01/2020,06/24/2023,Virginia,Carroll County,985,29239,3368.7882622524708
2755,01/01/2020,06/24/2023,Virginia,Charles City County,189,6610,2859.304084720121
2756,01/01/2020,06/24/2023,Virginia,Charlotte County,365,11336,3219.830628087509
2757,01/01/2020,06/24/2023,Virginia,Chesterfield County,10286,383876,2679.511092123498
2758,01/01/2020,06/24/2023,Virginia,Clarke County,484,15466,3129.4452347083925
2759,01/01/2020,06/24/2023,Virginia,Craig County,131,4843,2704.9349576708655
2760,01/01/2020,06/24/2023,Virginia,Culpeper County,1653,54973,3006.930675058665
2761,01/01/2020,06/24/2023,Virginia,Cumberland County,212,9878,2146.1834379429038
2762,01/01/2020,06/24/2023,Virginia,Dickenson County,547,13640,4010.263929618768
2763,01/01/2020,06/24/2023,Virginia,Dinwiddie County,550,28343,1940.5144127297744
2764,01/01/2020,06/24/2023,Virginia,Essex County,571,10598,5387.809020569919
2765,01/01/2020,06/24/2023,Virginia,Fairfax County,21551,1141878,1887.329469523014
2766,01/01/2020,06/24/2023,Virginia,Fauquier County,1886,75165,2509.1465442692743
2767,01/01/2020,06/24/2023,Virginia,Floyd County,482,15679,3074.175648957204
2768,01/01/2020,06/24/2023,Virginia,Fluvanna County,500,28462,1756.7282692713093
2769,01/01/2020,06/24/2023,Virginia,Franklin County,1953,55549,3515.8148661542064
2770,01/01/2020,06/24/2023,Virginia,Frederick County,1585,95994,1651.1448632206182
2771,01/01/2020,06/24/2023,Virginia,Giles County,721,16457,4381.114419396002
2772,01/01/2020,06/24/2023,Virginia,Gloucester County,1827,40057,4561.00057418179
2773,01/01/2020,06/24/2023,Virginia,Goochland County,492,27197,1809.0230540133105
2774,01/01/2020,06/24/2023,Virginia,Grayson County,519,15285,3395.4857703631014
2775,01/01/2020,06/24/2023,Virginia,Greene County,507,21301,2380.169945073001
2776,01/01/2020,06/24/2023,Virginia,Greensville County,269,11133,2416.240007185844
2777,01/01/2020,06/24/2023,Virginia,Halifax County,1777,33432,5315.266810241685
2778,01/01/2020,06/24/2023,Virginia,Hanover County,5275,114148,4621.193538213547
2779,01/01/2020,06/24/2023,Virginia,Henrico County,13691,334760,4089.7956745130837
2780,01/01/2020,06/24/2023,Virginia,Henry County,1587,49702,3193.030461550843
2781,01/01/2020,06/24/2023,Virginia,Highland County,58,2339,2479.692176143651
2782,01/01/2020,06/24/2023,Virginia,Isle of Wight County,996,40711,2446.5132273832623
2783,01/01/2020,06/24/2023,Virginia,James City County,2794,82654,3380.356667553899
2784,01/01/2020,06/24/2023,Virginia,King and Queen County,187,6720,2782.738095238095
2785,01/01/2020,06/24/2023,Virginia,King George County,472,28568,1652.198263791655
2786,01/01/2020,06/24/2023,Virginia,King William County,373,19030,1960.0630583289542
2787,01/01/2020,06/24/2023,Virginia,Lancaster County,644,10859,5930.564508702459
2788,01/01/2020,06/24/2023,Virginia,Lee County,790,21745,3633.019084847091
2789,01/01/2020,06/24/2023,Virginia,Loudoun County,6646,436347,1523.0997348440576
2790,01/01/2020,06/24/2023,Virginia,Louisa County,927,41037,2258.937056802398
2791,01/01/2020,06/24/2023,Virginia,Lunenburg County,274,12038,2276.125602259511
2792,01/01/2020,06/24/2023,Virginia,Madison County,421,14128,2979.8980747451865
2793,01/01/2020,06/24/2023,Virginia,Mathews County,352,8514,4134.3669250646
2794,01/01/2020,06/24/2023,Virginia,Mecklenburg County,1786,30648,5827.460193161055
2795,01/01/2020,06/24/2023,Virginia,Middlesex County,536,10924,4906.6276089344565
2796,01/01/2020,06/24/2023,Virginia,Montgomery County,3137,98666,3179.413374414692
2797,01/01/2020,06/24/2023,Virginia,Nelson County,390,14705,2652.159129547773
2798,01/01/2020,06/24/2023,Virginia,New Kent County,406,26134,1553.531797658223
2799,01/01/2020,06/24/2023,Virginia,Northampton County,461,12021,3834.9554945512023
2800,01/01/2020,06/24/2023,Virginia,Northumberland County,381,12391,3074.8123638124443
2801,01/01/2020,06/24/2023,Virginia,Nottoway County,610,15566,3918.7973789027365
2802,01/01/2020,06/24/2023,Virginia,Orange County,1016,38574,2633.898480842018
2803,01/01/2020,06/24/2023,Virginia,Page County,923,23741,3887.789056905775
2804,01/01/2020,06/24/2023,Virginia,Patrick County,705,17509,4026.5006568050717
2805,01/01/2020,06/24/2023,Virginia,Pittsylvania County,1533,59571,2573.3998086317165
2806,01/01/2020,06/24/2023,Virginia,Powhatan County,564,32105,1756.7357109484503
2807,01/01/2020,06/24/2023,Virginia,Prince Edward County,1011,22049,4585.24196108667
2808,01/01/2020,06/24/2023,Virginia,Prince George County,557,42871,1299.2465769401226
2809,01/01/2020,06/24/2023,Virginia,Prince William County,6770,489640,1382.6484764316642
2810,01/01/2020,06/24/2023,Virginia,Pulaski County,1550,33655,4605.556380924083
2811,01/01/2020,06/24/2023,Virginia,Rappahannock County,147,7414,1982.7353655246832
2812,01/01/2020,06/24/2023,Virginia,Richmond County,345,9184,3756.533101045296
2813,01/01/2020,06/24/2023,Virginia,Roanoke County,2584,97026,2663.20367736483
2814,01/01/2020,06/24/2023,Virginia,Rockbridge County,600,22358,2683.6031845424454
2815,01/01/2020,06/24/2023,Virginia,Rockingham County,3450,86568,3985.3063487662876
2816,01/01/2020,06/24/2023,Virginia,Russell County,912,25477,3579.699336656592
2817,01/01/2020,06/24/2023,Virginia,Scott County,728,21433,3396.6313628516773
2818,01/01/2020,06/24/2023,Virginia,Shenandoah County,1650,45228,3648.1825417882733
2819,01/01/2020,06/24/2023,Virginia,Smyth County,1384,29216,4737.130339539978
2820,01/01/2020,06/24/2023,Virginia,Southampton County,491,17975,2731.5716272600835
2821,01/01/2020,06/24/2023,Virginia,Spotsylvania County,2987,149588,1996.81792657165
2822,01/01/2020,06/24/2023,Virginia,Stafford County,2230,165428,1348.0184732935174
2823,01/01/2020,06/24/2023,Virginia,Surry County,161,6593,2441.983922341878
2824,01/01/2020,06/24/2023,Virginia,Sussex County,354,10757,3290.8803569768525
2825,01/01/2020,06/24/2023,Virginia,Tazewell County,2118,39120,5414.110429447853
2826,01/01/2020,06/24/2023,Virginia,Warren County,1385,41843,3309.9921133761923
2827,01/01/2020,06/24/2023,Virginia,Washington County,2812,54050,5202.59019426457
2828,01/01/2020,06/24/2023,Virginia,Westmoreland County,525,19013,2761.268605690843
2829,01/01/2020,06/24/2023,Virginia,Wise County,1269,35174,3607.7784727355433
2830,01/01/2020,06/24/2023,Virginia,Wythe County,1375,28104,4892.541986905779
2831,01/01/2020,06/24/2023,Virginia,York County,2012,70952,2835.7199233284473
2832,01/01/2020,06/24/2023,Virginia,Alexandria city,3489,155230,2247.6325452554274
2833,01/01/2020,06/24/2023,Virginia,Bristol city,826,16807,4914.618908788005
2834,01/01/2020,06/24/2023,Virginia,Buena Vista city,236,6566,3594.2735303076456
2835,01/01/2020,06/24/2023,Virginia,Charlottesville city,4431,44983,9850.38792432697
2836,01/01/2020,06/24/2023,Virginia,Chesapeake city,6901,253886,2718.1490905366977
2837,01/01/2020,06/24/2023,Virginia,Colonial Heights city,747,18393,4061.3276790083182
2838,01/01/2020,06/24/2023,Virginia,Covington city,182,5545,3282.2362488728586
2839,01/01/2020,06/24/2023,Virginia,Danville city,3256,41837,7782.584793364725
2840,01/01/2020,06/24/2023,Virginia,Emporia city,426,5463,7797.913234486547
2841,01/01/2020,06/24/2023,Virginia,Fairfax city,766,25144,3046.452433980274
2842,01/01/2020,06/24/2023,Virginia,Falls Church city,263,14685,1790.943139257746
2843,01/01/2020,06/24/2023,Virginia,Franklin city,639,8339,7662.789303273773
2844,01/01/2020,06/24/2023,Virginia,Fredericksburg city,3459,28928,11957.273230088496
2845,01/01/2020,06/24/2023,Virginia,Galax city,785,6717,11686.764924817628
2846,01/01/2020,06/24/2023,Virginia,Hampton city,4623,137098,3372.04043822667
2847,01/01/2020,06/24/2023,Virginia,Harrisonburg city,1116,51082,2184.7226028738105
2848,01/01/2020,06/24/2023,Virginia,Hopewell city,1461,22752,6421.4135021097045
2849,01/01/2020,06/24/2023,Virginia,Lexington city,441,7528,5858.129649309245
2850,01/01/2020,06/24/2023,Virginia,Lynchburg city,6518,79535,8195.134217640032
2851,01/01/2020,06/24/2023,Virginia,Manassas city,1840,42696,4309.537193179689
2852,01/01/2020,06/24/2023,Virginia,Manassas Park city,57,16361,348.38946274677585
2853,01/01/2020,06/24/2023,Virginia,Martinsville city,1786,13763,12976.821913826927
2854,01/01/2020,06/24/2023,Virginia,Newport News city,7858,183118,4291.222053539248
2855,01/01/2020,06/24/2023,Virginia,Norfolk city,11152,230930,4829.169012254795
2856,01/01/2020,06/24/2023,Virginia,Norton city,722,3492,20675.8304696449
2857,01/01/2020,06/24/2023,Virginia,Petersburg city,3339,33309,10024.31775195893
2858,01/01/2020,06/24/2023,Virginia,Poquoson city,320,12635,2532.6474079936684
2859,01/01/2020,06/24/2023,Virginia,Portsmouth city,4229,96793,4369.1176014794455
2860,01/01/2020,06/24/2023,Virginia,Radford city,376,16971,2215.544163573154
2861,01/01/2020,06/24/2023,Virginia,Richmond city,12317,229247,5372.807495845093
2862,01/01/2020,06/24/2023,Virginia,Roanoke city,9521,97171,9798.190818248242
2863,01/01/2020,06/24/2023,Virginia,Salem city,3453,25600,13488.28125
2864,01/01/2020,06/24/2023,Virginia,Staunton city,1038,25915,4005.402276673741
2865,01/01/2020,06/24/2023,Virginia,Suffolk city,3765,100659,3740.351086341013
2866,01/01/2020,06/24/2023,Virginia,Virginia Beach city,12630,453649,2784.090783843897
2867,01/01/2020,06/24/2023,Virginia,Waynesboro city,652,23182,2812.526960572858
2868,01/01/2020,06/24/2023,Virginia,Williamsburg city,235,15847,1482.9305231274059
2869,01/01/2020,06/24/2023,Virginia,Winchester city,4534,27617,16417.424050403737
2870,01/01/2020,06/24/2023,Vermont,Addison County,960,37720,2545.0689289501593
2871,01/01/2020,06/24/2023,Vermont,Bennington County,1830,37183,4921.603958798375
2872,01/01/2020,06/24/2023,Vermont,Caledonia County,1102,30610,3600.130676249592
2873,01/01/2020,06/24/2023,Vermont,Chittenden County,6394,169481,3772.6942843150564
2874,01/01/2020,06/24/2023,Vermont,Essex County,171,6010,2845.2579034941764
2875,01/01/2020,06/24/2023,Vermont,Franklin County,1458,50994,2859.1599011648427
2876,01/01/2020,06/24/2023,Vermont,Grand Isle County,138,7467,1848.1317798312577
2877,01/01/2020,06/24/2023,Vermont,Lamoille County,709,26060,2720.6446661550267
2878,01/01/2020,06/24/2023,Vermont,Orange County,754,29943,2518.1177570717696
2879,01/01/2020,06/24/2023,Vermont,Orleans County,1125,27516,4088.530309638029
2880,01/01/2020,06/24/2023,Vermont,Rutland County,2584,60271,4287.302351047768
2881,01/01/2020,06/24/2023,Vermont,Washington County,1916,60142,3185.7936217618303
2882,01/01/2020,06/24/2023,Vermont,Windham County,1423,45966,3095.7664360614367
2883,01/01/2020,06/24/2023,Vermont,Windsor County,1934,58101,3328.6862532486534
2884,01/01/2020,06/24/2023,Washington,Adams County,360,20820,1729.106628242075
2885,01/01/2020,06/24/2023,Washington,Asotin County,856,22549,3796.1772140671424
2886,01/01/2020,06/24/2023,Washington,Benton County,7470,215219,3470.8831469340535
2887,01/01/2020,06/24/2023,Washington,Chelan County,3731,79997,4663.924897183644
2888,01/01/2020,06/24/2023,Washington,Clallam County,3656,77616,4710.368996083282
2889,01/01/2020,06/24/2023,Washington,Clark County,15813,521150,3034.2511752854266
2890,01/01/2020,06/24/2023,Washington,Columbia County,176,4053,4342.4623735504565
2891,01/01/2020,06/24/2023,Washington,Cowlitz County,4695,112864,4159.873830450808
2892,01/01/2020,06/24/2023,Washington,Douglas County,766,44798,1709.8977632930043
2893,01/01/2020,06/24/2023,Washington,Ferry County,276,7497,3681.4725890356144
2894,01/01/2020,06/24/2023,Washington,Franklin County,1217,99034,1228.8708928246865
2895,01/01/2020,06/24/2023,Washington,Garfield County,80,2363,3385.5268726195513
2896,01/01/2020,06/24/2023,Washington,Grant County,2409,102678,2346.1695786828727
2897,01/01/2020,06/24/2023,Washington,Grays Harbor County,2869,77290,3711.993789623496
2898,01/01/2020,06/24/2023,Washington,Island County,2222,86267,2575.724205084215
2899,01/01/2020,06/24/2023,Washington,Jefferson County,1194,33714,3541.5554369104825
2900,01/01/2020,06/24/2023,Washington,King County,57349,2271380,2524.8527326999447
2901,01/01/2020,06/24/2023,Washington,Kitsap County,7840,277658,2823.617543884923
2902,01/01/2020,06/24/2023,Washington,Kittitas County,1143,45508,2511.646303946559
2903,01/01/2020,06/24/2023,Washington,Klickitat County,624,23589,2645.3007757853234
2904,01/01/2020,06/24/2023,Washington,Lewis County,3108,86154,3607.493558047218
2905,01/01/2020,06/24/2023,Washington,Lincoln County,330,11738,2811.3818367694666
2906,01/01/2020,06/24/2023,Washington,Mason County,2030,68389,2968.313617687055
2907,01/01/2020,06/24/2023,Washington,Okanogan County,1415,43712,3237.097364568082
2908,01/01/2020,06/24/2023,Washington,Pacific County,958,24200,3958.677685950413
2909,01/01/2020,06/24/2023,Washington,Pend Oreille County,557,14361,3878.5599888587144
2910,01/01/2020,06/24/2023,Washington,Pierce County,29814,928696,3210.307786401578
2911,01/01/2020,06/24/2023,Washington,San Juan County,366,18566,1971.3454702143702
2912,01/01/2020,06/24/2023,Washington,Skagit County,4994,131417,3800.1171842303506
2913,01/01/2020,06/24/2023,Washington,Skamania County,274,12640,2167.721518987342
2914,01/01/2020,06/24/2023,Washington,Snohomish County,20879,844761,2471.5866381142123
2915,01/01/2020,06/24/2023,Washington,Spokane County,21500,551455,3898.7768720929175
2916,01/01/2020,06/24/2023,Washington,Stevens County,1365,48837,2795.0119786227656
2917,01/01/2020,06/24/2023,Washington,Thurston County,10147,299003,3393.6114353367693
2918,01/01/2020,06/24/2023,Washington,Wahkiakum County,107,4765,2245.5403987408185
2919,01/01/2020,06/24/2023,Washington,Walla Walla County,2509,61568,4075.1689189189187
2920,01/01/2020,06/24/2023,Washington,Whatcom County,7160,231919,3087.2847847739945
2921,01/01/2020,06/24/2023,Washington,Whitman County,1036,48012,2157.793884862118
2922,01/01/2020,06/24/2023,Washington,Yakima County,7952,256643,3098.4675210311602
2923,01/01/2020,06/24/2023,Wisconsin,Adams County,658,21449,3067.7420858781297
2924,01/01/2020,06/24/2023,Wisconsin,Ashland County,634,16079,3943.0312830399903
2925,01/01/2020,06/24/2023,Wisconsin,Barron County,1848,46833,3945.935558260201
2926,01/01/2020,06/24/2023,Wisconsin,Bayfield County,411,16769,2450.951159878347
2927,01/01/2020,06/24/2023,Wisconsin,Brown County,10481,271417,3861.5856781262783
2928,01/01/2020,06/24/2023,Wisconsin,Buffalo County,285,13419,2123.854236530293
2929,01/01/2020,06/24/2023,Wisconsin,Burnett County,495,17092,2896.0917388251814
2930,01/01/2020,06/24/2023,Wisconsin,Calumet County,947,53199,1780.1086486588094
